customer_id,age,gender,region,plan_type,tenure_months,data_used_gb,call_minutes,calls_made,sms_count,revenue_inr,complaints_6m,network_issues,customer_service_calls,payment_delay,roaming_usage,international_calls,device_age_months,satisfaction_score,contract_type,auto_payment,churn
1227,34,Male,Kolkata,Prepaid,3,17.89,656,20,93,488.6,0,2,5,5,5,8,42,4,Monthly,0,0
1228,66,Female,Kolkata,Postpaid,59,14.49,725,76,210,785.18,2,0,4,5,49,7,21,10,Annual,0,0
1229,19,Male,Delhi,Prepaid,52,63.41,259,33,294,839.26,3,5,5,1,43,4,27,10,Annual,1,0
1230,19,Female,Delhi,Postpaid,34,30.82,156,50,36,704.66,0,1,6,0,7,45,58,9,Monthly,0,1
1231,45,Female,Mumbai,Postpaid,49,2.84,355,27,386,542.2,3,3,8,1,23,27,5,3,Annual,1,0
1232,40,Male,Delhi,Postpaid,28,88.98,357,98,88,804.04,0,0,7,1,26,1,17,7,Two-Year,1,0
1233,54,Male,Mumbai,Postpaid,13,23.46,263,118,417,544.86,5,3,4,0,52,20,34,5,Annual,0,0
1234,49,Male,Bangalore,Postpaid,69,93.0,408,38,254,200.36,3,0,6,5,50,48,9,10,Two-Year,0,0
1235,50,Male,Mumbai,Postpaid,67,72.03,343,121,213,204.71,6,1,7,3,27,7,34,1,Two-Year,1,0
1236,18,Female,Delhi,Postpaid,61,76.5,185,33,421,953.72,2,4,0,2,58,33,10,7,Two-Year,1,1
1237,36,Female,Bangalore,Prepaid,60,20.94,134,13,13,292.21,1,1,7,2,68,22,59,8,Annual,1,0
1238,19,Female,Delhi,Postpaid,71,24.19,772,43,191,834.33,5,2,6,2,82,14,44,6,Annual,1,0
1239,61,Male,Mumbai,Prepaid,24,52.61,407,139,294,322.03,6,3,1,0,72,26,2,1,Annual,1,1
1240,43,Female,Chennai,Postpaid,63,18.04,140,114,181,487.7,5,4,1,1,24,1,47,9,Two-Year,1,0
1241,49,Male,Kolkata,Postpaid,61,31.24,571,73,129,689.45,0,3,5,1,43,27,25,7,Annual,0,0
1242,23,Male,Delhi,Prepaid,23,32.82,614,140,223,242.98,2,5,2,4,46,10,3,6,Monthly,0,0
1243,49,Male,Mumbai,Prepaid,30,16.8,901,100,42,763.52,3,0,0,1,12,45,34,4,Monthly,1,0
1244,21,Male,Bangalore,Postpaid,60,21.31,831,123,180,720.92,2,2,7,5,52,20,7,3,Annual,0,0
1245,28,Male,Delhi,Prepaid,18,79.07,911,122,386,588.77,5,2,6,3,52,41,28,4,Two-Year,0,0
1246,34,Male,Delhi,Postpaid,56,17.55,954,22,168,609.3,0,3,3,2,36,31,9,1,Annual,0,0
1247,55,Female,Kolkata,Postpaid,53,3.82,416,106,263,195.19,7,2,0,5,62,31,11,9,Monthly,0,0
1248,41,Male,Mumbai,Prepaid,7,63.31,741,114,473,492.35,2,3,1,5,65,6,29,2,Two-Year,0,0
1249,22,Female,Chennai,Prepaid,69,97.62,855,86,95,177.91,6,0,8,3,39,21,54,2,Annual,0,0
1250,69,Female,Bangalore,Prepaid,72,33.79,343,109,202,377.08,3,0,3,2,77,13,16,3,Annual,0,1
1251,51,Male,Mumbai,Prepaid,52,12.75,29,20,497,910.28,4,3,2,0,60,12,39,1,Two-Year,0,0
1252,23,Male,Bangalore,Postpaid,4,57.47,214,25,446,617.08,5,1,7,3,94,20,29,10,Two-Year,1,0
1253,39,Male,Delhi,Prepaid,34,90.73,612,142,320,768.43,1,1,3,5,5,21,13,3,Monthly,0,0
1254,28,Female,Kolkata,Prepaid,69,78.62,965,110,334,616.5,1,0,6,1,24,33,35,4,Annual,1,0
1255,65,Male,Kolkata,Prepaid,33,62.63,364,136,387,274.81,5,4,4,2,45,9,11,9,Monthly,0,0
1256,33,Female,Chennai,Prepaid,69,32.19,182,48,67,635.33,7,1,4,4,30,0,35,5,Monthly,1,0
1257,50,Male,Kolkata,Prepaid,38,54.65,198,127,91,779.85,4,3,5,3,79,0,47,6,Two-Year,1,0
1258,26,Male,Delhi,Postpaid,26,10.03,833,140,265,224.56,0,0,3,5,62,23,8,1,Annual,0,0
1259,23,Female,Chennai,Postpaid,1,68.22,11,115,330,835.22,2,2,1,0,90,2,7,3,Monthly,1,1
1260,33,Female,Mumbai,Prepaid,4,72.78,882,121,177,599.85,2,2,5,5,93,30,5,7,Monthly,0,1
1261,46,Male,Kolkata,Prepaid,39,96.54,950,130,150,103.85,4,1,4,4,67,42,6,7,Two-Year,0,0
1262,20,Female,Chennai,Postpaid,54,26.78,177,23,316,567.8,6,4,2,0,38,40,57,10,Annual,0,1
1263,37,Female,Delhi,Prepaid,33,2.83,377,68,46,456.1,4,5,3,2,79,12,51,1,Annual,0,0
1264,53,Female,Bangalore,Postpaid,33,55.02,545,44,2,366.8,3,1,2,3,35,3,35,9,Monthly,1,1
1265,36,Female,Bangalore,Postpaid,72,70.97,934,55,486,794.13,3,4,2,0,6,22,30,1,Two-Year,0,0
1266,43,Female,Delhi,Prepaid,20,79.25,972,141,102,909.55,1,1,3,4,84,5,11,7,Annual,1,0
1267,20,Male,Delhi,Postpaid,16,20.18,886,60,272,786.39,0,2,1,5,65,33,38,2,Annual,1,0
1268,36,Male,Bangalore,Prepaid,21,26.91,589,85,21,862.1,7,4,3,4,54,40,27,9,Monthly,0,0
1269,37,Female,Chennai,Prepaid,45,51.75,379,147,115,917.9,0,2,9,1,71,17,56,9,Annual,1,0
1270,49,Male,Bangalore,Postpaid,62,33.73,715,74,346,921.37,6,3,1,0,41,35,21,9,Annual,1,0
1271,24,Male,Delhi,Postpaid,31,86.19,605,132,399,203.17,4,3,9,3,26,25,14,4,Annual,1,0
1272,69,Female,Kolkata,Prepaid,42,47.9,959,130,463,510.75,1,0,7,3,1,32,49,6,Annual,0,0
1273,58,Male,Mumbai,Postpaid,12,80.16,446,65,103,100.26,1,2,9,5,69,32,35,2,Monthly,1,0
1274,50,Female,Kolkata,Prepaid,65,58.48,216,84,258,555.82,3,2,4,5,3,24,29,3,Annual,0,0
1275,57,Female,Kolkata,Postpaid,3,77.54,58,125,307,931.82,2,0,6,5,20,16,24,6,Annual,0,0
1276,56,Male,Delhi,Postpaid,9,33.93,553,105,366,279.19,6,3,3,1,0,2,36,1,Two-Year,0,0
1277,35,Female,Bangalore,Prepaid,51,83.31,838,81,416,675.81,0,3,9,4,37,21,41,7,Monthly,0,0
1278,57,Female,Chennai,Prepaid,16,28.18,691,149,297,679.94,6,4,5,5,59,48,45,2,Annual,1,0
1279,18,Female,Kolkata,Prepaid,3,55.06,138,130,129,244.32,1,4,9,0,75,34,32,8,Two-Year,1,0
1280,28,Female,Bangalore,Postpaid,24,22.19,456,26,294,314.67,3,5,3,5,90,3,6,5,Monthly,1,0
1281,45,Female,Chennai,Prepaid,13,48.08,623,87,301,515.82,3,3,5,4,13,27,10,7,Annual,0,0
1282,42,Male,Kolkata,Prepaid,2,32.5,44,145,47,269.39,3,5,0,0,78,12,20,8,Two-Year,0,0
1283,67,Male,Chennai,Postpaid,71,27.4,828,82,26,626.49,6,1,5,0,87,29,20,3,Monthly,0,0
1284,40,Female,Bangalore,Postpaid,21,96.73,208,99,14,536.09,2,2,5,0,81,46,26,6,Annual,1,1
1285,48,Female,Mumbai,Prepaid,19,16.85,822,113,262,567.28,1,4,1,4,16,11,21,9,Two-Year,0,1
1286,47,Male,Bangalore,Prepaid,47,78.95,86,114,364,221.02,4,1,9,5,72,2,45,4,Monthly,1,0
1287,59,Female,Delhi,Prepaid,22,98.43,378,56,440,565.53,4,4,9,4,46,20,23,10,Two-Year,1,1
1288,52,Male,Chennai,Prepaid,33,2.97,842,107,297,144.53,3,0,8,4,81,39,46,7,Two-Year,0,0
1289,24,Female,Mumbai,Postpaid,32,70.2,535,105,264,893.38,3,2,5,2,55,0,12,1,Annual,0,0
1290,33,Female,Chennai,Postpaid,64,26.04,358,146,360,408.92,2,5,6,4,52,17,55,7,Two-Year,1,0
1291,43,Female,Chennai,Prepaid,39,5.01,515,67,133,870.7,3,5,1,1,17,12,13,9,Annual,1,0
1292,65,Female,Kolkata,Prepaid,72,40.89,652,32,440,731.49,5,4,1,2,68,6,10,10,Annual,0,1
1293,69,Female,Delhi,Prepaid,42,93.59,247,50,75,789.56,1,3,1,0,47,12,7,8,Two-Year,0,0
1294,66,Female,Chennai,Postpaid,9,2.16,289,32,29,383.09,7,5,9,5,8,16,37,4,Two-Year,0,0
1295,19,Female,Bangalore,Prepaid,25,59.2,586,6,438,304.97,7,0,8,3,53,44,12,3,Two-Year,0,0
1296,18,Male,Bangalore,Prepaid,2,50.64,441,131,339,466.07,3,0,2,5,34,31,25,7,Two-Year,1,1
1297,65,Male,Kolkata,Postpaid,19,87.47,147,21,125,121.8,7,3,3,2,45,28,2,1,Monthly,0,0
1298,29,Male,Delhi,Postpaid,20,9.32,278,63,83,926.88,3,0,0,2,0,44,40,8,Annual,1,0
1299,22,Female,Delhi,Prepaid,70,68.47,749,136,53,448.31,1,2,0,0,40,29,26,1,Two-Year,0,0
1300,54,Female,Bangalore,Prepaid,17,68.33,210,81,365,989.7,0,4,3,4,72,10,40,7,Monthly,0,1
1301,49,Female,Mumbai,Postpaid,68,67.24,151,135,282,785.3,5,0,1,4,31,13,51,6,Two-Year,1,0
1302,26,Female,Kolkata,Prepaid,3,94.29,621,119,339,172.46,5,2,7,2,83,9,5,10,Monthly,0,0
1303,58,Female,Kolkata,Prepaid,51,82.49,659,101,442,694.17,7,3,3,4,76,7,8,8,Annual,1,0
1304,52,Female,Bangalore,Postpaid,26,5.16,689,109,262,343.76,4,4,2,2,39,30,42,6,Two-Year,0,1
1305,36,Female,Bangalore,Postpaid,56,47.64,928,28,423,319.35,3,3,2,5,10,5,45,5,Monthly,1,0
1306,65,Male,Mumbai,Postpaid,64,40.4,620,39,359,330.91,1,4,5,3,61,18,9,9,Monthly,1,0
1307,33,Female,Mumbai,Prepaid,8,31.7,832,6,221,924.47,4,0,5,5,45,18,39,4,Annual,1,0
1308,20,Male,Delhi,Postpaid,37,45.68,840,37,327,549.98,6,0,5,3,47,11,20,7,Two-Year,0,0
1309,37,Male,Kolkata,Postpaid,27,39.04,848,80,1,702.52,7,4,5,0,42,38,52,6,Two-Year,1,0
1310,41,Female,Kolkata,Prepaid,45,43.8,947,90,397,352.85,6,2,7,1,50,49,51,10,Annual,1,0
1311,50,Female,Bangalore,Prepaid,4,97.95,364,142,393,570.66,2,2,7,1,60,17,11,6,Annual,0,0
1312,41,Male,Delhi,Postpaid,37,9.77,587,85,305,415.09,6,2,8,5,41,2,40,5,Annual,1,0
1313,69,Male,Kolkata,Postpaid,71,92.3,856,66,145,389.03,6,1,0,4,25,8,22,2,Monthly,1,1
1314,28,Female,Delhi,Prepaid,33,48.54,338,47,17,322.27,0,5,9,1,10,5,16,4,Monthly,0,0
1315,66,Female,Delhi,Prepaid,31,62.75,568,125,15,468.11,3,5,7,3,24,0,42,1,Annual,0,0
1316,25,Male,Bangalore,Postpaid,55,83.19,858,63,307,694.03,0,5,4,0,39,41,38,9,Two-Year,0,0
1317,53,Female,Delhi,Postpaid,12,36.69,903,13,452,299.84,3,2,2,3,24,39,42,9,Monthly,1,1
1318,55,Female,Mumbai,Prepaid,11,43.61,240,81,435,968.9,3,0,9,2,83,28,10,8,Annual,1,0
1319,57,Female,Mumbai,Postpaid,72,41.54,317,67,158,212.15,3,1,2,4,74,48,25,4,Monthly,1,0
1320,37,Male,Chennai,Prepaid,32,38.1,667,56,484,532.19,0,2,5,4,73,34,59,5,Monthly,0,1
1321,52,Male,Bangalore,Postpaid,57,92.63,728,27,339,176.53,5,0,7,1,51,34,19,1,Annual,0,0
1322,65,Male,Chennai,Prepaid,38,83.06,155,34,406,120.4,2,1,9,2,2,29,4,4,Two-Year,1,0
1323,42,Female,Mumbai,Prepaid,60,11.79,161,25,351,930.41,5,0,1,1,38,34,19,4,Two-Year,1,0
1324,52,Female,Chennai,Postpaid,19,11.7,800,47,297,829.35,1,4,8,1,90,38,3,5,Monthly,0,1
1325,42,Male,Bangalore,Postpaid,56,43.36,149,139,208,724.74,1,0,4,1,34,21,17,2,Two-Year,1,0
1326,46,Male,Bangalore,Prepaid,14,10.77,672,20,445,878.67,6,1,4,2,39,42,14,2,Two-Year,1,0
1327,35,Male,Delhi,Postpaid,33,62.29,30,27,204,822.56,5,2,0,1,94,27,10,2,Annual,0,0
1328,63,Female,Kolkata,Postpaid,10,15.23,263,91,112,682.51,2,5,5,4,84,17,6,8,Annual,1,0
1329,35,Male,Delhi,Postpaid,64,52.71,73,35,177,862.61,6,1,4,1,21,31,31,2,Annual,0,1
1330,19,Male,Bangalore,Prepaid,64,1.71,227,125,460,451.72,2,2,6,2,61,4,31,6,Two-Year,1,1
1331,52,Female,Mumbai,Postpaid,62,32.34,81,73,208,597.48,3,2,6,2,18,33,48,2,Two-Year,1,1
1332,33,Female,Mumbai,Postpaid,68,68.04,999,138,123,798.68,3,3,3,3,13,30,9,8,Annual,1,1
1333,58,Female,Delhi,Prepaid,43,48.92,171,119,14,176.32,1,4,4,1,49,45,53,1,Two-Year,1,0
1334,53,Male,Bangalore,Postpaid,59,97.85,139,63,345,872.78,3,3,9,2,61,32,12,2,Annual,0,0
1335,50,Female,Mumbai,Postpaid,52,87.54,590,81,427,241.15,6,5,7,5,86,3,44,5,Monthly,0,0
1336,21,Female,Bangalore,Prepaid,19,36.55,936,142,475,878.09,3,1,1,1,89,13,46,6,Monthly,1,0
1337,50,Male,Mumbai,Prepaid,21,5.5,234,11,297,380.2,2,3,0,0,42,14,26,9,Two-Year,1,0
1338,31,Female,Bangalore,Postpaid,22,84.72,767,41,44,394.1,0,5,5,4,54,19,2,6,Two-Year,1,0
1339,38,Male,Chennai,Postpaid,9,91.21,589,90,93,166.55,7,2,3,4,39,19,42,8,Two-Year,0,0
1340,65,Male,Bangalore,Prepaid,9,82.24,463,20,106,897.31,5,1,9,5,11,48,4,7,Two-Year,1,0
1341,37,Female,Bangalore,Prepaid,27,13.67,992,120,418,257.06,4,3,2,1,64,34,32,1,Monthly,0,1
1342,25,Female,Delhi,Postpaid,17,99.79,924,122,277,667.04,4,0,6,4,33,3,28,2,Annual,0,0
1343,24,Female,Chennai,Postpaid,44,26.6,393,18,127,679.57,3,5,7,4,82,17,6,4,Monthly,1,0
1344,20,Female,Kolkata,Postpaid,45,72.7,116,143,457,353.04,3,5,3,0,22,23,30,1,Annual,0,0
1345,34,Female,Delhi,Prepaid,8,90.9,630,91,458,987.09,5,4,9,4,70,26,55,8,Two-Year,0,0
1346,50,Female,Kolkata,Postpaid,18,24.33,849,108,37,157.75,4,0,5,4,6,32,28,4,Annual,0,0
1347,65,Male,Mumbai,Prepaid,33,90.92,112,145,96,647.08,2,1,1,2,64,24,13,7,Annual,0,1
1348,29,Male,Kolkata,Prepaid,1,31.64,150,48,197,531.59,7,3,7,4,17,4,55,7,Annual,0,0
1349,68,Female,Bangalore,Prepaid,6,97.66,586,32,191,320.94,4,2,5,1,7,17,46,8,Annual,0,0
1350,39,Male,Kolkata,Postpaid,41,28.84,143,20,356,247.2,4,3,8,4,88,44,36,9,Monthly,0,1
1351,39,Female,Delhi,Postpaid,55,95.39,208,54,6,763.38,6,1,5,1,41,45,10,9,Two-Year,0,0
1352,63,Male,Delhi,Postpaid,5,6.3,889,119,43,924.68,4,1,5,4,92,19,10,7,Two-Year,0,0
1353,47,Male,Kolkata,Prepaid,59,71.22,519,72,331,196.79,3,1,1,1,86,34,5,9,Annual,0,1
1354,55,Male,Delhi,Postpaid,18,53.68,676,96,6,274.58,6,1,4,4,92,5,29,5,Two-Year,0,1
1355,55,Female,Delhi,Prepaid,49,48.31,88,125,193,987.64,3,5,8,5,0,26,36,10,Monthly,1,1
1356,62,Male,Kolkata,Prepaid,65,23.13,957,144,315,113.52,5,3,0,1,78,27,12,4,Annual,0,0
1357,68,Female,Chennai,Prepaid,54,70.85,903,20,0,557.43,4,0,3,4,14,10,58,3,Two-Year,1,0
1358,25,Male,Chennai,Prepaid,61,19.89,491,57,61,564.5,7,2,9,0,27,8,22,6,Two-Year,1,1
1359,44,Male,Mumbai,Prepaid,8,55.73,521,53,342,336.85,3,2,9,2,35,27,59,10,Annual,1,0
1360,44,Male,Delhi,Prepaid,3,26.07,259,66,88,696.73,5,4,2,2,95,18,46,9,Monthly,1,1
1361,51,Male,Kolkata,Postpaid,25,95.61,898,88,17,950.45,4,5,0,2,45,38,39,4,Annual,0,1
1362,38,Male,Delhi,Prepaid,69,3.83,608,60,107,505.19,7,1,0,2,76,20,2,2,Annual,0,0
1363,47,Female,Bangalore,Postpaid,55,20.77,825,124,134,774.48,2,1,0,0,20,30,14,3,Two-Year,0,0
1364,50,Female,Delhi,Prepaid,40,24.99,762,94,370,681.46,3,1,0,5,48,41,10,3,Two-Year,1,0
1365,45,Male,Delhi,Postpaid,50,41.99,609,124,309,525.65,7,5,1,5,38,6,48,2,Annual,0,0
1366,64,Male,Chennai,Postpaid,33,24.04,984,77,66,144.83,7,0,4,0,37,36,3,9,Annual,1,0
1367,50,Male,Kolkata,Postpaid,18,49.64,492,73,92,767.57,7,1,1,4,8,24,59,4,Two-Year,1,0
1368,22,Male,Delhi,Postpaid,57,87.37,845,102,137,426.93,0,4,3,0,19,27,8,3,Annual,1,1
1369,65,Female,Chennai,Prepaid,16,71.49,181,6,188,302.05,7,4,8,2,83,35,55,10,Monthly,1,1
1370,36,Male,Mumbai,Prepaid,38,58.42,878,57,58,953.44,5,0,2,5,7,16,17,6,Annual,0,0
1371,21,Female,Chennai,Prepaid,41,9.81,26,123,186,796.15,3,5,1,3,13,25,4,8,Monthly,1,1
1372,52,Male,Chennai,Prepaid,7,69.71,744,11,234,966.04,2,1,3,4,61,27,21,8,Annual,0,0
1373,66,Female,Chennai,Postpaid,53,17.48,303,79,68,330.6,2,3,8,1,83,36,30,10,Annual,0,0
1374,34,Male,Delhi,Postpaid,63,78.85,403,99,446,852.21,3,3,3,5,34,16,19,6,Annual,1,1
1375,61,Male,Delhi,Postpaid,32,25.76,831,7,97,646.95,7,2,4,2,54,48,15,5,Two-Year,0,0
1376,45,Female,Mumbai,Prepaid,38,42.29,507,83,7,983.35,1,0,3,5,44,16,20,7,Two-Year,1,1
1377,47,Male,Bangalore,Postpaid,22,35.7,228,21,461,951.69,5,3,7,2,20,32,58,3,Two-Year,1,0
1378,46,Male,Bangalore,Prepaid,16,86.02,243,116,487,975.67,4,2,3,2,52,33,42,10,Two-Year,0,0
1379,63,Male,Bangalore,Postpaid,52,13.53,399,56,310,956.59,4,4,1,5,53,22,30,2,Two-Year,0,1
1380,23,Female,Mumbai,Postpaid,29,57.0,257,11,133,106.89,2,2,3,5,85,29,10,8,Two-Year,0,0
1381,52,Male,Bangalore,Postpaid,16,15.06,911,116,384,766.98,7,1,1,5,42,26,23,9,Annual,0,1
1382,58,Male,Bangalore,Postpaid,17,70.77,61,137,55,344.74,3,1,8,0,5,8,24,6,Monthly,0,0
1383,54,Female,Chennai,Postpaid,64,90.6,24,58,480,734.52,1,4,7,5,54,19,12,4,Two-Year,1,1
1384,41,Female,Delhi,Prepaid,13,44.03,333,65,359,982.55,5,0,8,1,43,22,9,6,Two-Year,0,0
1385,46,Female,Delhi,Postpaid,72,49.32,450,113,458,135.42,0,5,3,4,90,46,15,7,Annual,0,0
1386,66,Male,Chennai,Prepaid,56,92.81,121,20,113,610.29,4,1,0,2,67,18,29,8,Two-Year,1,1
1387,63,Male,Chennai,Prepaid,5,52.58,705,51,87,761.46,6,1,2,5,3,36,18,3,Annual,1,0
1388,48,Male,Chennai,Prepaid,12,49.27,881,52,137,328.02,5,2,6,1,62,44,20,6,Two-Year,1,1
1389,52,Female,Delhi,Prepaid,41,58.25,16,125,107,302.61,7,2,0,3,91,3,1,10,Monthly,0,1
1390,50,Male,Bangalore,Prepaid,3,69.23,572,68,499,154.31,5,2,7,5,90,12,3,6,Two-Year,1,0
1391,69,Male,Chennai,Prepaid,33,11.58,835,54,22,184.53,1,3,8,0,57,37,8,10,Two-Year,1,1
1392,38,Female,Mumbai,Prepaid,50,82.29,762,45,143,691.07,5,4,7,2,53,11,39,7,Annual,1,0
1393,49,Female,Chennai,Prepaid,56,44.11,254,26,356,554.69,4,0,4,1,80,8,31,4,Two-Year,0,0
1394,40,Female,Kolkata,Postpaid,9,8.16,457,119,143,127.07,3,2,8,5,37,14,47,6,Annual,0,0
1395,50,Female,Chennai,Postpaid,50,78.83,374,9,55,972.7,7,0,3,1,59,20,8,2,Monthly,1,1
1396,20,Female,Delhi,Prepaid,29,38.32,376,149,107,690.44,4,2,8,2,51,14,15,8,Two-Year,0,0
1397,35,Male,Chennai,Prepaid,39,10.94,931,105,350,563.92,0,1,0,1,28,48,59,3,Annual,0,1
1398,42,Female,Kolkata,Prepaid,45,63.74,707,82,5,345.45,3,0,2,1,39,4,22,9,Monthly,0,0
1399,59,Male,Mumbai,Postpaid,17,88.13,296,45,29,692.29,2,3,3,5,70,4,32,8,Monthly,1,0
1400,48,Male,Bangalore,Postpaid,56,88.89,971,96,446,427.75,1,2,9,5,7,24,5,6,Annual,1,0
1401,20,Female,Chennai,Prepaid,46,95.81,613,26,484,732.24,7,5,0,4,96,23,44,10,Annual,1,0
1402,57,Female,Kolkata,Prepaid,67,86.9,115,57,384,714.31,4,4,5,0,95,36,44,2,Two-Year,1,0
1403,63,Female,Kolkata,Postpaid,69,1.21,22,97,306,183.47,3,1,3,4,34,30,58,8,Monthly,1,1
1404,41,Male,Mumbai,Postpaid,14,38.64,155,14,361,918.33,5,2,3,0,81,45,9,6,Monthly,0,0
1405,67,Female,Delhi,Prepaid,67,82.04,487,53,344,538.28,3,0,0,0,15,33,53,1,Annual,0,0
1406,49,Female,Chennai,Prepaid,23,37.26,640,75,126,453.65,4,2,4,4,17,40,41,6,Monthly,1,0
1407,64,Female,Kolkata,Prepaid,61,60.55,724,23,301,959.92,2,1,8,2,58,13,15,5,Annual,0,1
1408,39,Female,Mumbai,Prepaid,23,61.03,662,59,120,494.39,4,4,5,1,88,26,47,6,Two-Year,1,0
1409,40,Female,Bangalore,Postpaid,27,37.14,124,25,404,749.1,2,4,7,3,33,46,52,1,Annual,0,0
1410,19,Male,Kolkata,Postpaid,54,90.54,518,30,98,689.62,5,4,3,4,3,3,44,4,Two-Year,0,1
1411,44,Male,Mumbai,Prepaid,10,50.82,161,32,165,248.63,4,5,8,4,68,22,37,7,Annual,1,0
1412,59,Male,Delhi,Prepaid,16,47.01,66,44,324,992.03,3,1,6,2,77,37,33,5,Two-Year,1,0
1413,19,Female,Delhi,Prepaid,41,99.75,391,33,318,517.24,0,5,6,1,64,45,22,6,Monthly,0,0
1414,43,Female,Kolkata,Postpaid,55,49.86,166,24,240,455.3,0,5,7,5,60,4,51,2,Annual,0,1
1415,34,Female,Kolkata,Prepaid,61,18.66,961,24,49,927.65,5,2,1,4,85,26,11,8,Annual,1,0
1416,57,Male,Chennai,Prepaid,49,51.79,831,78,267,576.31,6,1,5,3,45,42,58,10,Annual,0,1
1417,50,Female,Mumbai,Prepaid,52,81.59,142,144,324,734.57,6,1,6,1,20,13,50,4,Two-Year,1,0
1418,26,Female,Kolkata,Postpaid,2,77.91,172,124,72,861.62,3,2,2,4,76,6,6,6,Annual,1,0
1419,60,Female,Chennai,Prepaid,50,79.07,284,101,299,311.94,0,3,7,5,99,45,17,3,Annual,1,0
1420,65,Male,Chennai,Postpaid,43,71.09,704,124,51,252.52,5,5,0,4,92,44,46,9,Monthly,0,0
1421,56,Female,Kolkata,Prepaid,8,26.17,86,29,264,161.66,2,4,0,5,37,17,44,8,Annual,1,1
1422,46,Male,Delhi,Prepaid,59,86.35,846,8,226,907.42,3,0,9,0,72,31,57,6,Annual,1,0
1423,59,Female,Mumbai,Prepaid,65,89.45,53,8,192,280.33,6,5,2,0,96,1,5,9,Annual,1,0
1424,43,Male,Mumbai,Postpaid,12,20.22,727,141,373,376.98,7,0,5,4,85,40,39,10,Annual,1,0
1425,52,Male,Delhi,Prepaid,4,13.92,559,147,238,357.23,2,2,6,2,80,42,59,9,Monthly,0,0
1426,67,Male,Kolkata,Prepaid,41,97.58,327,30,9,374.13,3,0,1,0,59,19,58,2,Annual,1,0
1427,42,Female,Mumbai,Postpaid,7,86.96,543,83,301,701.26,2,3,5,4,86,28,48,9,Annual,1,0
1428,41,Female,Kolkata,Postpaid,69,89.43,594,94,358,958.7,2,1,4,5,35,42,57,8,Monthly,0,1
1429,30,Male,Kolkata,Postpaid,69,88.75,762,75,227,396.51,0,4,5,1,5,25,9,2,Two-Year,1,0
1430,24,Male,Chennai,Prepaid,30,54.63,945,80,441,466.88,7,0,0,5,38,37,29,9,Two-Year,1,1
1431,53,Female,Delhi,Postpaid,6,64.99,163,103,292,794.03,3,0,9,3,28,0,23,5,Monthly,1,0
1432,62,Female,Kolkata,Prepaid,19,54.99,246,131,51,489.1,4,2,6,0,26,4,47,9,Monthly,1,0
1433,37,Male,Bangalore,Postpaid,66,6.07,902,36,239,933.44,0,2,7,4,68,13,36,3,Two-Year,0,0
1434,18,Female,Delhi,Postpaid,10,74.8,526,13,98,552.9,2,1,6,0,8,24,31,4,Annual,0,1
1435,25,Female,Mumbai,Postpaid,16,51.03,230,82,80,412.96,2,4,8,5,23,47,20,1,Two-Year,0,0
1436,63,Female,Chennai,Prepaid,37,65.12,319,17,12,974.42,6,0,0,5,62,8,23,5,Annual,0,0
1437,33,Female,Mumbai,Prepaid,32,50.76,607,128,389,483.2,4,1,9,1,18,29,56,7,Monthly,0,0
1438,31,Male,Mumbai,Prepaid,47,49.69,186,100,441,308.06,6,4,8,2,96,18,7,7,Monthly,0,0
1439,29,Female,Delhi,Prepaid,72,18.01,780,87,356,259.93,4,1,2,4,29,39,59,6,Monthly,1,0
1440,68,Female,Mumbai,Prepaid,43,28.59,229,148,127,995.66,2,0,1,1,57,7,46,6,Two-Year,0,0
1441,40,Male,Kolkata,Prepaid,36,16.73,47,144,303,777.69,4,2,5,3,39,15,58,8,Monthly,1,0
1442,32,Male,Mumbai,Prepaid,26,20.37,663,22,415,467.79,7,2,4,4,67,49,36,10,Two-Year,1,1
1443,45,Female,Chennai,Prepaid,10,97.32,440,145,10,843.73,1,2,3,3,31,7,4,9,Annual,0,0
1444,51,Female,Chennai,Prepaid,31,16.16,919,97,80,592.13,6,3,3,2,64,22,24,4,Annual,1,0
1445,19,Female,Bangalore,Postpaid,29,27.66,756,28,260,385.65,6,1,7,4,33,8,14,4,Annual,1,1
1446,49,Female,Chennai,Postpaid,5,59.47,212,106,5,769.05,0,0,9,4,84,31,25,8,Monthly,1,0
1447,40,Male,Mumbai,Prepaid,1,61.41,850,144,457,771.31,7,1,2,1,30,36,7,5,Annual,0,1
1448,39,Male,Chennai,Prepaid,3,16.24,815,64,372,550.15,3,2,0,0,58,33,15,10,Monthly,1,1
1449,68,Male,Delhi,Prepaid,67,79.58,457,64,480,140.64,6,5,4,4,77,45,44,9,Two-Year,0,0
1450,42,Female,Chennai,Prepaid,71,78.74,504,104,221,169.32,4,5,7,2,25,17,46,6,Monthly,0,0
1451,39,Female,Kolkata,Postpaid,35,24.49,693,5,404,809.87,4,1,2,4,21,44,13,9,Annual,1,0
1452,39,Female,Delhi,Postpaid,15,29.58,134,47,297,841.13,1,4,1,4,33,43,19,4,Monthly,0,0
1453,66,Female,Bangalore,Prepaid,67,93.86,847,59,80,710.46,3,5,0,4,96,14,12,1,Monthly,1,0
1454,69,Male,Kolkata,Postpaid,30,82.74,74,38,410,855.16,1,5,3,4,12,14,48,4,Two-Year,0,0
1455,59,Male,Mumbai,Postpaid,43,70.08,802,38,2,747.54,3,1,1,2,95,28,26,9,Monthly,0,0
